Employee ID;Date of Joining;Gender;Company Type;WFH Setup Available;Designation;Resource Allocation;Mental Fatigue Score;Burn Rate;Years in Company;Work Hours per Week;Sleep Hours;Work-Life Balance Score;Manager Support Score;Deadline Pressure Score;Team Size;Recognition Frequency
fffe31003000330036003700;06/09/2008;Male;Service;Yes;2;4.0;4.6;0.3;16;36;6.0;5;3;2;3;5
fffe32003400340031003800;11/08/2008;Male;Service;Yes;1;1.0;3.7;0.22;16;43;6.5;5;3;2;4;4
fffe32003600330030003000;02/07/2008;Female;Service;Yes;1;3.0;6.2;0.43;16;55;5.7;1;1;4;3;0
fffe32003000360039003700;30/05/2008;Male;Product;Yes;1;3.0;3.8;0.26;16;41;7.4;5;4;2;11;2
fffe3400300032003400;12/06/2008;Male;Service;No;3;4.0;6.7;0.48;16;58;5.0;2;2;5;5;1
fffe32003200350031003400;11/12/2008;Female;Service;Yes;2;4.0;;0.32;16;38;7.7;4;4;3;11;3
fffe3900330035003500;20/03/2008;Female;Service;Yes;2;5.0;7.7;0.65;16;55;5.5;1;1;5;18;0
fffe3100310039003600;15/03/2008;Female;Service;Yes;2;4.0;4.8;0.3;16;42;8.0;5;4;3;9;4
fffe31003200320034003700;22/05/2008;Female;Service;No;4;6.0;7.7;0.63;16;48;5.0;1;1;4;17;1
fffe33003300380031003500;08/02/2008;Female;Service;Yes;0;1.0;2.0;0.14;16;40;6.5;4;4;1;11;5
fffe32003100350033003100;30/11/2008;Male;Service;Yes;2;3.0;5.9;;16;41;7.1;3;5;2;4;3
fffe31003900300032003700;07/06/2008;Female;Service;No;2;;6.2;0.49;16;54;5.4;1;2;5;17;0
fffe32003200370038003300;29/11/2008;Male;Service;No;2;6.0;7.3;0.63;16;52;4.8;1;1;4;5;0
fffe3900350032003000;14/10/2008;Male;Service;No;3;6.0;6.2;0.57;16;50;5.5;1;2;5;7;0
fffe3800360031003700;09/06/2008;Female;Service;Yes;3;6.0;7.8;0.66;16;50;5.8;2;2;5;16;1
fffe32003000350030003500;07/09/2008;Male;Service;No;3;6.0;7.7;0.67;16;48;5.2;1;1;5;9;1
fffe32003400340030003900;17/11/2008;Female;Service;Yes;2;5.0;7.0;0.63;16;50;6.6;1;2;5;7;0
fffe3400300034003100;23/01/2008;Male;Service;No;2;5.0;5.9;0.52;16;58;4.9;2;3;4;18;1
fffe32003600330033003000;20/04/2008;Female;Product;Yes;0;1.0;4.0;0.18;16;42;8.0;4;5;2;10;3
fffe3200310033003400;24/05/2008;Male;Service;Yes;0;1.0;;0.0;16;40;7.2;5;5;2;9;2
fffe33003400300032003700;27/02/2008;Male;Product;Yes;1;2.0;5.4;0.34;16;37;6.7;3;3;1;12;4
fffe33003300340039003700;19/09/2008;Female;Service;Yes;5;9.0;8.5;0.83;16;58;6.3;2;1;5;12;0
fffe32003100320031003800;31/01/2008;Female;Service;Yes;1;4.0;5.2;0.39;16;38;6.8;5;5;3;5;2
fffe31003500310038003900;11/10/2008;Male;Product;Yes;0;1.0;3.4;0.13;16;43;7.8;3;3;1;5;3
fffe31003700380037003400;26/03/2008;Female;Service;Yes;3;5.0;5.4;0.45;16;51;5.4;1;1;4;16;0
fffe31003000320034003000;18/12/2008;Male;Service;Yes;3;7.0;8.9;0.76;16;54;5.1;2;1;5;14;0
fffe33003000300036003400;10/04/2008;Female;Service;Yes;2;5.0;4.7;0.36;16;41;6.9;5;5;1;3;3
fffe31003500390031003400;31/01/2008;Male;Service;No;1;3.0;5.7;0.41;16;59;6.5;1;3;4;12;0
fffe32003100370037003800;04/11/2008;Female;Service;No;3;6.0;4.3;0.37;16;44;7.0;5;4;2;17;5
fffe31003000360033003800;05/03/2008;Male;Service;No;3;5.0;6.0;0.48;16;54;5.1;2;3;5;12;1
fffe3200330039003400;30/04/2008;Male;Product;Yes;4;6.0;6.3;0.49;16;48;6.0;2;2;4;7;0
fffe31003100340037003400;25/09/2008;Female;Service;Yes;3;5.0;6.6;;16;36;7.5;5;5;2;10;2
fffe32003800300037003300;09/07/2008;Female;Service;Yes;1;3.0;4.9;0.31;16;42;7.2;5;3;1;13;5
fffe33003100360033003200;02/06/2008;Female;Service;No;1;3.0;4.3;0.32;16;39;7.7;3;4;1;7;4
fffe3400320039003800;18/03/2008;Male;Product;No;1;1.0;;0.17;16;41;6.4;4;5;2;9;2
fffe31003000300031003000;29/01/2008;Female;Service;No;2;4.0;6.4;;16;41;6.8;3;5;2;8;2
fffe3300370033003100;29/12/2008;Male;Service;Yes;2;4.0;5.2;0.31;16;42;6.3;3;5;2;15;5
fffe31003700340031003100;27/03/2008;Female;Service;No;2;4.0;5.9;0.55;16;49;5.3;2;1;4;17;1
fffe32003600320036003800;29/03/2008;Female;Product;Yes;3;5.0;4.1;0.3;16;39;6.4;4;3;3;8;5
fffe33003200370034003200;22/09/2008;Female;Service;No;3;7.0;7.8;0.7;16;56;5.6;1;1;4;15;0
fffe33003300300037003900;19/10/2008;Male;Product;Yes;2;3.0;4.0;0.26;16;37;7.5;5;5;1;16;2
fffe31003900380031003800;09/09/2008;Male;Service;No;3;;8.0;0.73;16;54;6.3;2;2;4;9;1
fffe3700350037003900;08/04/2008;Male;Service;No;3;6.0;6.3;0.6;16;56;5.7;2;1;4;12;0
fffe31003300300036003100;16/03/2008;Male;Service;No;3;7.0;8.7;0.88;16;59;4.9;1;3;4;6;1
fffe31003100390038003800;01/10/2008;Male;Service;No;2;6.0;7.3;0.59;16;49;4.6;2;2;5;10;1
fffe32003900380033003500;29/04/2008;Female;Service;No;2;6.0;6.4;0.57;16;58;6.1;2;3;4;18;1
fffe32003000350038003000;04/12/2008;Female;Service;Yes;2;4.0;5.4;0.5;16;48;5.2;1;1;4;5;0
fffe31003900390033003700;17/01/2008;Male;Service;Yes;0;3.0;5.5;0.32;16;40;7.0;4;5;1;10;5
fffe33003300320035003800;12/04/2008;Male;Product;Yes;3;7.0;6.7;0.61;16;59;5.4;1;2;4;11;1
fffe33003100360032003900;26/06/2008;Male;Product;No;1;1.0;2.1;0.08;16;40;7.2;3;4;3;18;2
fffe3100300038003600;11/02/2008;Male;Service;No;3;7.0;6.2;0.6;16;57;5.4;1;1;5;11;0
fffe33003400350036003900;07/09/2008;Male;Service;No;3;6.0;8.6;0.67;16;53;6.1;1;3;4;15;0
fffe32003100320035003100;01/11/2008;Female;Product;Yes;2;6.0;;0.69;16;55;6.0;1;1;4;13;1
fffe3600350039003400;13/05/2008;Male;Service;No;1;2.0;4.6;0.28;16;43;6.6;3;3;2;10;2
fffe31003200350039003100;19/03/2008;Male;Service;Yes;2;3.0;5.4;0.42;16;56;5.2;1;1;5;18;0
fffe31003600320030003800;28/06/2008;Female;Service;Yes;1;3.0;5.4;0.37;16;43;7.7;5;5;3;17;4
fffe31003900310033003100;22/12/2008;Female;Service;No;3;6.0;7.5;0.58;16;54;6.0;2;3;5;3;0
fffe3800370034003500;10/01/2008;Male;Service;Yes;1;3.0;4.2;0.35;16;38;6.4;5;4;2;3;5
fffe32003200330036003900;07/11/2008;Female;Product;Yes;1;2.0;5.0;0.27;16;35;7.1;3;5;3;15;3
fffe32003700300034003500;12/12/2008;Male;Service;No;1;3.0;4.7;0.38;16;37;7.1;3;3;1;11;4
fffe3100390039003300;09/09/2008;Female;Product;No;2;5.0;8.3;0.67;16;54;4.3;1;2;5;13;0
fffe31003700390035003700;04/02/2008;Female;Product;No;4;7.0;7.5;0.69;16;53;5.6;2;1;4;4;1
fffe33003200350039003300;09/06/2008;Female;Product;No;2;4.0;5.9;0.43;16;48;5.2;1;1;5;14;0
fffe32003600390037003800;30/01/2008;Male;Service;Yes;1;3.0;5.1;0.42;16;53;5.5;2;2;5;16;0
fffe31003000360032003800;19/09/2008;Female;Service;No;2;6.0;7.4;;16;44;7.7;4;3;2;17;5
fffe31003400390033003700;20/12/2008;Female;Service;Yes;1;2.0;4.9;0.4;16;40;7.1;4;4;3;9;5
fffe33003100330035003800;16/09/2008;Male;Product;No;4;9.0;9.4;0.96;16;57;6.3;1;1;5;11;1
fffe32003100340031003500;23/10/2008;Female;Product;Yes;3;4.0;5.5;0.48;16;58;4.0;2;1;5;6;1
fffe33003200320032003500;27/06/2008;Male;Service;No;2;4.0;5.9;0.47;16;50;5.3;2;1;5;13;0
fffe3900380035003300;13/08/2008;Male;Service;No;0;1.0;0.4;;16;43;7.7;5;5;2;16;4
fffe3400360039003500;23/09/2008;Female;Service;No;3;;5.7;0.47;16;53;4.8;1;3;5;18;0
fffe31003200330036003500;02/08/2008;Female;Service;Yes;1;1.0;1.9;0.04;16;44;7.0;5;5;1;14;5
fffe32003100360030003000;10/03/2008;Female;Product;Yes;2;4.0;;0.43;16;48;5.5;2;3;5;6;0
fffe32003100330037003700;20/04/2008;Male;Service;No;3;;8.0;0.82;16;57;5.9;2;3;4;11;1
fffe310032003200;31/05/2008;Male;Service;Yes;2;2.0;4.7;0.24;16;39;7.8;4;3;2;9;5
fffe31003000370038003400;02/05/2008;Male;Service;Yes;3;5.0;5.0;0.35;16;36;7.7;4;3;3;4;5
fffe32003400350032003600;07/06/2008;Female;Service;Yes;2;3.0;3.7;0.26;16;42;6.4;4;5;2;12;5
fffe32003600330035003600;23/08/2008;Female;Product;No;1;3.0;5.4;0.34;16;39;6.4;5;4;1;14;5
fffe31003700310039003700;13/01/2008;Male;Service;No;2;6.0;6.2;0.57;16;51;5.3;2;1;5;14;1
fffe31003400300030003700;02/01/2008;Male;Product;Yes;1;4.0;5.4;0.34;17;37;7.8;3;5;3;11;2
fffe31003500370030003700;09/01/2008;Female;Product;No;3;5.0;6.8;0.57;16;51;6.0;2;2;4;13;1
fffe33003000340038003700;30/09/2008;Female;Product;Yes;1;1.0;4.1;0.19;16;41;7.1;4;3;2;15;5
fffe31003400350033003800;27/04/2008;Male;Service;No;2;3.0;6.8;0.49;16;59;5.5;2;2;5;14;0
fffe31003900340034003600;10/02/2008;Female;Product;Yes;0;;1.8;0.12;16;44;7.7;5;4;2;13;5
fffe33003000340035003700;09/02/2008;Female;Product;Yes;0;1.0;0.7;0.0;16;40;7.5;5;3;3;18;2
fffe31003300320031003400;12/04/2008;Male;Service;Yes;0;1.0;4.6;0.23;16;38;7.7;5;3;1;6;4
fffe31003300390036003400;11/08/2008;Male;Service;No;4;9.0;10.0;;16;35;6.8;4;3;1;10;4
fffe3700390031003300;05/02/2008;Male;Service;No;2;5.0;;0.61;16;53;5.4;1;2;5;18;1
fffe3300300038003600;01/09/2008;Female;Service;No;1;;5.2;0.41;16;52;6.7;2;1;5;12;1
fffe32003100340032003900;23/09/2008;Female;Product;Yes;2;4.0;5.9;0.39;16;40;7.3;3;5;2;3;5
fffe3800380037003700;21/09/2008;Female;Product;No;1;1.0;;0.05;16;37;6.3;4;4;3;10;3
fffe31003000320033003600;30/09/2008;Male;Product;No;4;7.0;6.2;;16;38;7.9;5;4;2;14;2
fffe33003200360033003700;08/11/2008;Female;Service;Yes;4;8.0;8.0;0.72;16;49;5.8;1;2;5;6;0
fffe31003000300031003500;07/03/2008;Female;Service;No;3;6.0;6.0;0.58;16;57;5.2;2;2;5;12;0
fffe3800320033003600;29/12/2008;Female;Product;No;2;4.0;6.4;0.47;16;53;5.4;2;3;4;17;0
fffe3900340031003500;21/02/2008;Female;Service;No;4;6.0;7.3;0.62;16;57;5.5;2;3;5;9;0
fffe32003300300032003800;13/10/2008;Male;Product;Yes;1;2.0;6.2;0.5;16;56;5.7;1;3;4;9;1
fffe3200380039003200;29/12/2008;Male;Product;Yes;2;5.0;4.1;0.33;16;38;6.6;4;5;1;5;5
fffe31003700360037003400;16/12/2008;Female;Service;No;0;2.0;2.7;0.19;16;43;7.5;4;4;1;13;2
fffe31003600360036003500;01/12/2008;Female;Service;No;2;4.0;;0.27;16;38;8.0;3;3;3;13;2
fffe32003300330031003300;22/04/2008;Male;Service;Yes;1;2.0;4.8;0.26;16;39;6.4;5;3;1;19;2
fffe3200390032003900;21/03/2008;Female;Service;No;3;7.0;6.7;0.55;16;57;5.5;1;2;4;4;0
fffe32003200300030003700;01/12/2008;Female;Product;Yes;2;3.0;;0.24;16;35;7.0;5;3;1;17;2
fffe3800310036003900;09/08/2008;Male;Product;No;4;6.0;7.4;0.64;16;56;5.2;2;1;4;5;1
fffe3600370036003700;08/08/2008;Female;Product;Yes;2;7.0;9.2;0.74;16;59;5.1;2;2;4;10;1
fffe31003800380036003000;23/05/2008;Female;Service;Yes;2;4.0;;0.32;16;35;7.2;3;4;2;14;5
fffe32003800380038003800;15/07/2008;Male;Service;No;3;6.0;6.7;0.57;16;49;5.3;2;2;4;8;1
fffe32003900350034003800;07/07/2008;Female;Product;No;2;5.0;5.5;0.32;16;35;6.8;5;3;3;19;3
fffe3100380037003400;18/11/2008;Female;Product;Yes;0;1.0;3.4;0.15;16;37;7.1;5;5;2;9;3
fffe31003900330032003700;05/09/2008;Female;Service;No;3;6.0;6.2;0.52;16;49;3.9;1;3;5;13;0
fffe33003000320035003600;07/10/2008;Female;Service;Yes;2;4.0;4.6;0.38;16;39;6.4;5;5;2;19;3
fffe31003600310034003800;03/06/2008;Female;Service;No;1;2.0;2.6;0.1;16;44;7.0;5;4;2;7;2
fffe31003500300035003500;22/02/2008;Female;Service;Yes;4;5.0;7.0;0.48;16;49;4.5;1;1;4;3;0
fffe33003200300030003000;17/03/2008;Male;Service;No;2;5.0;6.5;0.62;16;49;6.0;1;1;4;12;0
fffe32003100360039003800;10/08/2008;Male;Service;No;3;7.0;6.3;0.6;16;49;4.4;2;2;4;9;1
fffe3600310039003400;09/09/2008;Female;Service;Yes;1;4.0;5.4;0.37;16;43;7.2;5;4;3;3;3
fffe3900330030003100;29/10/2008;Male;Service;No;3;7.0;7.8;0.64;16;54;6.6;1;3;5;6;1
fffe31003300360038003600;05/06/2008;Male;Service;Yes;1;3.0;;0.26;16;44;7.3;3;5;2;17;3
fffe3600350036003200;30/06/2008;Female;Product;Yes;1;3.0;3.4;0.27;16;44;6.2;5;3;1;5;4
fffe33003400360035003600;20/01/2008;Male;Service;No;4;6.0;8.4;0.65;16;48;5.6;1;3;5;18;1
fffe3700370035003800;26/11/2008;Female;Service;Yes;3;5.0;;0.33;16;43;6.3;5;3;3;7;3
fffe31003800390038003000;09/07/2008;Male;Product;No;3;7.0;;;16;35;7.4;3;3;2;9;5
fffe32003300360034003800;10/10/2008;Male;Service;No;1;4.0;4.7;0.41;16;57;5.3;2;2;5;8;1
fffe31003000340033003700;06/01/2008;Female;Service;No;3;4.0;6.6;0.46;17;59;5.3;1;3;4;3;1
fffe31003700390039003000;05/05/2008;Female;Service;No;3;6.0;4.5;0.34;16;35;7.9;3;5;2;8;2
fffe3600350033003100;25/12/2008;Male;Service;Yes;2;3.0;;0.25;16;42;6.5;4;4;2;6;3
fffe31003000330030003600;20/09/2008;Female;Service;Yes;0;1.0;0.7;0.02;16;35;6.9;5;3;1;5;5
fffe31003100380031003600;29/05/2008;Male;Product;No;1;1.0;4.9;0.27;16;37;7.5;4;5;1;9;2
fffe3100320038003100;22/04/2008;Female;Service;No;1;3.0;2.9;0.23;16;40;7.1;5;4;2;15;4
fffe33003000360039003800;02/06/2008;Female;Service;Yes;3;5.0;6.7;0.48;16;54;5.2;1;2;5;16;0
fffe330030003700;30/01/2008;Female;Product;No;4;;8.8;0.8;16;52;5.3;2;1;4;16;1
fffe33003100340034003800;02/03/2008;Female;Service;Yes;2;5.0;7.2;0.49;16;51;5.9;1;1;5;19;0
fffe32003200340036003900;14/09/2008;Female;Service;Yes;1;3.0;3.8;0.25;16;42;7.0;5;3;3;12;2
fffe3800300032003600;07/01/2008;Female;Product;Yes;1;3.0;4.8;0.32;16;44;6.2;4;4;2;17;3
fffe33003100360034003200;23/06/2008;Male;Product;Yes;1;3.0;4.0;0.33;16;38;7.2;3;3;1;4;4
fffe31003400340037003200;09/09/2008;Male;Service;Yes;1;2.0;4.2;0.26;16;36;7.1;4;4;2;7;5
fffe3800390034003600;03/11/2008;Male;Service;Yes;1;3.0;5.8;0.46;16;52;5.4;2;2;5;3;1
fffe32003000320032003400;30/07/2008;Male;Service;Yes;4;7.0;7.2;0.73;16;56;6.4;2;2;5;18;1
fffe31003300360037003600;20/12/2008;Male;Service;Yes;3;7.0;7.3;0.55;16;49;6.0;2;1;5;19;0
fffe31003300310038003000;21/09/2008;Female;Service;No;2;4.0;7.6;0.61;16;52;5.1;2;2;4;16;1
fffe31003300380035003500;01/06/2008;Male;Service;Yes;2;3.0;4.4;;16;41;6.4;3;4;3;15;3
fffe3700320036003800;25/06/2008;Female;Product;No;3;6.0;6.2;0.58;16;49;4.9;2;1;4;9;1
fffe32003600340035003300;28/03/2008;Female;Product;No;2;5.0;7.9;0.58;16;52;5.5;1;2;5;3;0
fffe33003100310030003100;03/05/2008;Male;Service;No;4;7.0;7.3;0.56;16;58;5.6;1;3;4;17;1
fffe32003000370030003300;13/12/2008;Male;Service;No;1;2.0;3.6;0.14;16;39;7.1;3;4;1;6;5
fffe390038003600;07/01/2008;Female;Product;Yes;1;2.0;3.6;0.16;16;35;7.3;3;5;1;19;5
fffe32003100310033003500;26/04/2008;Female;Service;No;3;5.0;7.4;0.56;16;50;5.3;2;3;5;4;0
fffe33003300340035003200;27/07/2008;Male;Product;No;3;5.0;5.2;0.47;16;48;5.9;2;2;4;7;0
fffe3100390038003200;04/08/2008;Female;Service;No;1;3.0;;0.39;16;37;7.3;5;4;2;8;5
fffe32003900390038003000;30/03/2008;Female;Service;Yes;3;6.0;8.5;0.69;16;53;5.1;2;1;5;12;1
fffe31003000330031003400;16/12/2008;Male;Product;Yes;0;2.0;1.6;0.12;16;42;8.1;3;5;1;19;2
fffe3300350039003800;08/08/2008;Female;Service;No;3;7.0;8.2;0.66;16;51;5.1;1;1;5;10;0
fffe3900340038003600;24/06/2008;Male;Service;Yes;1;3.0;4.5;;16;43;7.2;3;5;2;5;3
fffe32003200300033003100;27/09/2008;Male;Service;Yes;1;3.0;3.0;0.22;16;41;6.5;5;4;2;9;5
fffe31003400390035003500;14/12/2008;Male;Product;Yes;2;5.0;8.0;0.66;16;52;4.9;2;3;5;12;0
fffe31003600300032003800;20/01/2008;Female;Product;No;3;;5.0;0.45;16;54;5.2;1;2;5;10;0
fffe3300350039003600;24/07/2008;Male;Product;No;4;7.0;7.7;0.78;16;58;5.9;1;3;5;18;0
fffe31003100350036003900;25/09/2008;Male;Product;No;4;8.0;6.3;0.57;16;54;5.5;1;3;4;3;0
fffe3800380034003100;03/12/2008;Female;Product;Yes;2;2.0;2.4;0.18;16;37;7.3;5;5;2;15;3
fffe33003400330034003700;23/09/2008;Male;Service;No;4;7.0;7.1;0.67;16;53;4.2;2;2;4;12;0
fffe31003200300030003900;25/10/2008;Female;Service;No;2;5.0;5.7;;16;41;7.1;4;4;1;13;5
fffe3600330035003000;12/07/2008;Female;Service;No;1;3.0;3.8;0.2;16;37;8.8;5;4;1;19;5
fffe31003300330037003200;09/08/2008;Female;Service;Yes;2;3.0;5.2;;16;35;7.8;5;3;2;10;4
fffe32003000330035003900;17/07/2008;Male;Service;No;3;5.0;6.9;0.46;16;54;5.0;2;1;4;7;1
fffe32003900300032003000;05/09/2008;Female;Product;No;1;2.0;5.1;0.29;16;44;6.6;3;5;1;13;2
fffe32003400320033003700;13/07/2008;Female;Product;Yes;2;3.0;4.2;0.22;16;37;6.3;3;5;2;5;3
fffe31003600330035003200;05/09/2008;Female;Service;No;3;5.0;5.1;0.35;16;37;6.9;4;4;2;5;2
fffe3600320035003900;08/02/2008;Female;Product;Yes;2;;5.6;0.5;16;54;5.2;1;2;4;17;0
fffe32003500350033003900;03/06/2008;Female;Service;Yes;2;4.0;4.9;0.44;16;58;4.6;2;2;4;10;1
fffe3800330037003100;25/02/2008;Female;Product;No;2;6.0;8.2;0.62;16;48;5.8;1;3;5;10;1
fffe3100360033003100;15/09/2008;Male;Service;No;3;5.0;5.2;0.48;16;52;5.1;2;1;5;9;1
fffe3200350033003500;27/11/2008;Female;Product;Yes;2;4.0;6.8;0.45;16;59;5.1;2;1;4;6;1
fffe32003100350031003700;11/05/2008;Male;Service;Yes;2;1.0;;0.05;16;38;7.6;4;5;1;15;5
fffe32003600370037003100;28/03/2008;Male;Service;Yes;0;1.0;1.0;0.01;16;40;6.8;3;5;2;11;4
fffe31003400330037003600;28/08/2008;Female;Product;Yes;1;1.0;1.5;0.12;16;37;6.8;5;4;3;18;5
fffe33003400380039003100;01/04/2008;Female;Product;No;3;5.0;8.8;0.69;16;59;4.9;1;2;5;14;1
fffe33003000360039003200;21/04/2008;Female;Product;Yes;2;4.0;3.9;0.3;16;41;6.6;3;3;3;4;5
fffe3200300035003300;03/02/2008;Male;Product;No;2;;1.2;0.09;16;36;5.9;4;5;2;17;3
fffe32003600310031003200;25/05/2008;Male;Service;No;4;6.0;6.6;0.63;16;59;5.3;1;3;5;19;1
fffe32003600350036003400;23/09/2008;Female;Product;Yes;2;4.0;4.9;0.41;16;54;5.7;2;1;4;11;1
fffe33003200340030003700;12/02/2008;Female;Product;Yes;1;3.0;3.1;0.21;16;44;7.9;3;3;2;9;4
fffe33003000300038003700;22/06/2008;Female;Service;Yes;3;4.0;4.8;0.39;16;37;7.7;3;3;1;10;3
fffe32003700380033003900;26/08/2008;Female;Service;Yes;3;4.0;6.0;0.47;16;51;5.1;1;1;4;11;0
fffe3500360038003700;14/04/2008;Male;Service;Yes;2;5.0;5.9;0.45;16;55;4.7;2;1;5;12;0
fffe3700310038003100;29/08/2008;Female;Product;Yes;3;5.0;6.8;0.49;16;51;4.9;1;1;5;9;0
fffe31003800370032003700;05/08/2008;Male;Service;Yes;2;3.0;4.0;;16;39;7.0;5;5;1;3;5
fffe32003300320038003500;17/05/2008;Female;Product;No;3;5.0;7.3;0.5;16;59;5.5;1;1;5;5;1
fffe3900340037003400;29/06/2008;Male;Product;Yes;1;1.0;0.9;0.0;16;37;6.8;3;3;3;9;3
fffe3600330032003000;21/03/2008;Female;Service;No;4;8.0;7.5;0.7;16;56;6.7;1;3;4;16;1
fffe32003300310034003100;03/12/2008;Female;Service;Yes;1;3.0;6.9;0.46;16;53;6.2;1;3;5;17;1
fffe32003900320036003800;23/10/2008;Female;Service;No;3;6.0;5.5;0.49;16;57;5.7;2;2;5;16;1
fffe31003800340030003600;27/07/2008;Female;Service;No;4;7.0;7.5;0.61;16;53;5.9;1;3;4;12;0
fffe3200300030003800;04/07/2008;Female;Product;Yes;2;4.0;4.6;0.41;16;59;5.3;2;2;5;15;0
fffe32003300310039003200;06/04/2008;Female;Service;No;3;6.0;6.7;0.56;16;58;6.2;1;1;4;15;0
fffe32003600300032003200;13/10/2008;Male;Service;Yes;3;5.0;4.3;0.31;16;40;6.4;3;3;2;14;2
fffe32003100360034003500;11/12/2008;Female;Product;Yes;2;3.0;5.4;0.4;16;39;6.8;3;4;1;19;5
fffe32003200330035003500;08/06/2008;Female;Service;No;2;5.0;5.5;0.45;16;58;5.3;1;1;5;6;1
fffe33003400390030003400;27/05/2008;Female;Service;Yes;1;3.0;5.1;0.27;16;44;7.7;5;3;2;4;2
fffe3500380032003100;21/03/2008;Female;Product;No;1;3.0;4.4;0.39;16;42;7.6;5;4;1;16;5
fffe31003200320035003600;24/06/2008;Female;Service;Yes;3;5.0;8.6;0.68;16;55;4.9;1;1;4;19;0
fffe33003000330039003900;01/10/2008;Male;Product;No;2;5.0;6.7;0.6;16;53;5.3;2;3;5;8;1
fffe3600300038003800;03/02/2008;Male;Service;Yes;3;5.0;5.7;;16;44;6.0;3;3;1;14;2
fffe31003600390030003200;29/10/2008;Male;Service;No;2;5.0;3.9;0.32;16;39;7.8;3;4;3;17;5
fffe3400300036003100;08/06/2008;Male;Product;Yes;2;3.0;3.7;0.19;16;39;7.2;3;3;1;12;4
fffe31003900300037003000;11/11/2008;Male;Service;No;2;2.0;3.4;0.21;16;35;7.5;4;3;2;18;2
fffe31003500300038003000;19/10/2008;Female;Service;Yes;2;4.0;6.1;0.48;16;50;5.1;1;1;4;13;1
fffe32003200330030003000;09/12/2008;Female;Service;Yes;2;5.0;7.5;0.57;16;57;5.2;1;3;5;6;0
fffe33003300380033003600;26/12/2008;Female;Service;Yes;1;3.0;5.1;0.41;16;51;5.8;2;3;4;17;1
fffe31003200300030003300;04/12/2008;Male;Service;No;4;8.0;9.2;0.83;16;55;6.0;1;1;5;7;0
fffe32003600340037003500;12/12/2008;Female;Service;No;1;1.0;3.9;0.18;16;38;6.5;4;5;2;17;4
fffe32003200390034003000;31/03/2008;Male;Service;No;4;7.0;6.6;0.52;16;52;6.0;2;3;4;8;1
fffe32003900300039003900;22/10/2008;Female;Product;No;4;8.0;8.0;0.74;16;48;5.7;1;3;5;9;1
fffe31003100330033003800;14/01/2008;Female;Service;No;3;5.0;5.1;0.36;16;37;8.0;3;3;3;16;4
fffe31003200360033003800;14/07/2008;Female;Service;Yes;2;5.0;6.6;;16;36;7.1;4;4;3;3;4
fffe32003400350034003200;22/09/2008;Female;Service;No;1;3.0;3.2;0.27;16;38;6.5;5;5;3;15;3
fffe33003200360037003600;06/05/2008;Male;Service;Yes;2;4.0;8.2;0.69;16;58;5.8;1;3;5;12;1
fffe31003000380038003600;22/01/2008;Male;Service;Yes;2;3.0;5.4;0.34;16;42;6.6;4;3;1;19;5
fffe31003300340034003300;10/10/2008;Female;Service;Yes;2;3.0;5.0;;16;35;7.2;5;3;2;5;3
fffe31003400360032003900;27/09/2008;Male;Product;Yes;2;5.0;6.3;0.56;16;50;4.6;2;3;5;12;0
fffe31003900310032003000;28/01/2008;Male;Service;Yes;2;2.0;2.9;0.23;16;36;6.1;3;3;2;14;2
fffe32003300300036003500;12/02/2008;Female;Product;Yes;1;3.0;5.3;0.37;16;39;8.0;3;3;2;19;2
fffe3100390038003600;07/12/2008;Female;Product;Yes;2;2.0;4.0;0.18;16;41;6.2;5;3;3;7;3
fffe31003000330038003200;14/02/2008;Female;Service;Yes;1;2.0;2.7;0.18;16;41;7.7;5;3;1;8;3
fffe31003000340037003700;10/03/2008;Female;Service;Yes;3;5.0;5.5;0.38;16;39;6.7;4;3;2;16;5
fffe32003400320039003200;11/02/2008;Male;Service;Yes;1;2.0;3.4;0.24;16;39;7.0;3;5;2;5;2
fffe33003000340038003400;10/09/2008;Female;Service;Yes;0;1.0;0.3;0.04;16;36;6.7;3;3;1;6;2
fffe33003200390030003100;15/09/2008;Female;Service;Yes;3;6.0;6.7;0.44;16;49;5.4;1;1;4;10;1
fffe3900320039003400;17/10/2008;Male;Product;No;2;6.0;6.4;0.6;16;52;5.3;1;3;5;7;0
fffe3200380036003500;18/11/2008;Male;Service;Yes;4;8.0;8.2;;16;39;7.0;4;5;3;3;2
fffe31003500340038003800;29/02/2008;Female;Service;Yes;3;4.0;4.4;;16;41;7.0;5;5;1;9;5
fffe33003300360034003300;09/04/2008;Male;Product;Yes;1;3.0;6.7;0.44;16;57;4.8;2;3;5;10;0
fffe31003000330036003800;21/09/2008;Male;Service;No;3;8.0;7.9;0.71;16;51;5.3;1;2;5;10;0
fffe32003600320033003400;09/03/2008;Male;Service;Yes;1;4.0;4.5;0.32;16;41;6.8;3;5;3;10;5
fffe33003000350030003400;30/01/2008;Female;Service;Yes;3;5.0;3.9;0.33;16;43;6.3;4;4;1;12;2
fffe360030003500;09/08/2008;Male;Service;Yes;2;3.0;3.4;0.25;16;35;7.3;3;4;3;19;4
fffe33003000370032003100;12/10/2008;Female;Product;No;2;4.0;3.5;0.28;16;39;7.3;4;4;1;10;4
fffe31003700300034003500;03/03/2008;Male;Product;Yes;2;4.0;5.5;0.41;16;49;5.2;2;3;4;15;0
fffe31003900300034003100;28/12/2008;Male;Product;Yes;2;4.0;6.4;;16;41;6.8;4;3;2;5;5
